@RELATION extratreest6Classes
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Conversations,Human-Gathering,Multimedia,Outdoors,Scream,SobbandCry}

@DATA
0.033572,0.023323,2.943264,0.107644,0.173049,0.118018,0.015950,0.034725,-26.091780,2.358089,-0.389281,0.680638,-0.001856,0.039918,0.073478,0.084453,0.200558,0.097532,0.025822,-0.033592,-0.010499,0.009805,0.003907,0.063506,0.008444,0.028396,0.005201,0.071066,0.002117,0.004814,0.014815,0.032711,0.010435,0.035949,0.014502,0.034251,0.286273,0.026747,0.028991,0.118179,0.010533,0.023462,1.467684,0.811881,0.588531,0.461386,0.386447,0.340520,0.297294,0.350541,0.364199,0.318046,0.316257,0.293253,0.207096,0.013032,0.007264,0.056425,0.012343,0.026927,0.008259,0.067874,0.004431,0.011108,0.021665,0.031959,0.020784,0.017703,Outdoors
0.056073,0.009992,3.045314,0.164217,0.218415,0.346617,0.011536,0.061875,-26.901202,1.544308,-0.404076,0.468907,0.295124,-0.042992,0.245076,0.231407,0.081127,0.218110,0.022283,0.027107,0.115646,0.026253,0.006243,0.052897,0.005815,0.010114,0.004026,0.077729,0.007669,0.004629,0.006043,0.026184,0.006332,0.035105,0.023729,0.005847,0.236580,0.028650,0.024466,0.204669,0.004853,0.034976,0.975243,0.751850,0.553944,0.483563,0.362433,0.295540,0.271041,0.321761,0.274906,0.298313,0.283985,0.213275,0.176329,0.007384,0.010025,0.039811,0.012348,0.009102,0.004766,0.059822,0.008162,0.007482,0.008058,0.025551,0.005514,0.016038,Outdoors
0.047384,0.012792,2.976038,0.122217,0.178667,0.324714,0.011982,0.060277,-26.653412,1.814823,-0.207478,0.588527,0.094131,0.049639,0.218539,0.195690,-0.040438,0.158739,0.057504,-0.005496,0.036173,0.007358,0.004441,0.070139,0.007316,0.024557,0.004304,0.073945,0.006584,0.005511,0.008634,0.025085,0.001755,0.033569,0.020580,0.019379,0.248181,0.021817,0.026256,0.212793,0.011117,0.037526,1.443159,0.725286,0.485458,0.525601,0.318155,0.303404,0.295393,0.364717,0.273541,0.306782,0.323141,0.234234,0.208855,0.010064,0.008122,0.049221,0.014878,0.021375,0.005214,0.060524,0.006908,0.009128,0.010781,0.019339,0.002073,0.015694,Outdoors
0.024251,0.028125,2.815502,0.115948,0.207191,0.097944,0.016736,0.022543,-25.575825,2.887295,0.435398,0.520648,0.373391,0.197457,0.061696,0.184244,0.061796,0.084197,0.101667,0.113337,0.020062,0.008642,0.001624,0.091220,0.010526,0.025596,0.004147,0.099927,0.000868,0.002724,0.011355,0.053697,0.001125,0.043189,0.012498,0.015793,0.221705,0.025590,0.023427,0.101223,0.007435,0.015439,0.959492,0.662004,0.480565,0.467859,0.335033,0.292606,0.287331,0.296955,0.272823,0.264474,0.245306,0.240665,0.191366,0.006235,0.003282,0.036295,0.016096,0.017450,0.005045,0.057783,0.001825,0.004301,0.008392,0.032903,0.001212,0.012721,Outdoors
0.027995,0.035531,2.881439,0.092945,0.168427,0.099261,0.013960,0.032078,-25.437723,2.881038,0.204190,0.451978,0.134160,0.377442,-0.072860,0.160828,0.032840,0.018334,0.129360,-0.013581,-0.020869,0.011276,0.001862,0.080223,0.007977,0.028273,0.005945,0.088667,0.002047,0.003466,0.014131,0.042068,0.008298,0.037500,0.012779,0.036744,0.297135,0.026616,0.029930,0.094286,0.008833,0.019850,1.476164,0.741277,0.487649,0.442186,0.369389,0.311157,0.297652,0.275855,0.265471,0.269492,0.253021,0.231744,0.223105,0.011372,0.002646,0.051250,0.008120,0.020610,0.007264,0.057494,0.005444,0.004079,0.015117,0.029001,0.014401,0.013023,Outdoors
0.045314,0.018696,3.059664,0.128306,0.194762,0.109197,0.017280,0.051782,-26.075705,1.476306,-0.507517,0.991541,0.174816,0.233167,0.259532,-0.037577,-0.026082,0.232533,0.250820,-0.038687,0.140111,0.005003,0.000993,0.037056,0.002539,0.011926,0.009321,0.070591,0.001711,0.010296,0.010064,0.028669,0.003750,0.027981,0.010258,0.011417,0.170110,0.031611,0.026423,0.086747,0.009932,0.030078,0.894109,0.563361,0.501914,0.451716,0.404186,0.332104,0.354006,0.308973,0.340139,0.294786,0.274831,0.222859,0.189939,0.005980,0.001615,0.025629,0.002078,0.009700,0.014296,0.053888,0.002772,0.008600,0.007621,0.024160,0.009409,0.013870,Outdoors
0.051770,0.023235,3.083176,0.140667,0.195387,0.336592,0.010963,0.064519,-25.031915,1.972378,-0.266431,0.268024,0.031589,-0.067554,0.189406,0.532374,0.225950,0.023576,-0.146884,0.065395,0.039710,0.012683,0.011254,0.044741,0.013833,0.016851,0.004486,0.058989,0.001794,0.002332,0.007847,0.032613,0.012988,0.027866,0.022414,0.014649,0.185887,0.028745,0.022688,0.224318,0.005154,0.048131,1.125037,0.778207,0.450958,0.469915,0.373583,0.301177,0.323022,0.343224,0.298824,0.285763,0.260135,0.252569,0.205383,0.013039,0.010566,0.026254,0.013827,0.013638,0.006041,0.046073,0.003485,0.003631,0.007006,0.026375,0.022165,0.012482,Outdoors
0.050003,0.016527,2.840596,0.148499,0.211357,0.279338,0.011322,0.052593,-25.705861,1.825181,0.011663,0.808369,0.241524,0.206104,0.176116,0.186442,-0.031377,-0.005518,0.208764,0.065261,-0.026627,0.006134,0.002333,0.061068,0.007313,0.020284,0.009216,0.090557,0.001158,0.003188,0.008764,0.051113,0.003460,0.034932,0.023328,0.011889,0.251276,0.029908,0.023212,0.213675,0.005225,0.031385,1.074280,0.726222,0.544610,0.495849,0.333150,0.331405,0.320312,0.252196,0.306379,0.299994,0.251393,0.197970,0.190582,0.005297,0.003469,0.032991,0.006777,0.014100,0.015800,0.063501,0.001514,0.003946,0.009546,0.034058,0.006545,0.015614,Outdoors
0.025197,0.027501,2.822188,0.095398,0.173260,0.141473,0.012419,0.029779,-26.677724,2.905784,0.330374,0.937282,0.072865,0.291425,0.079585,0.145668,0.071842,0.074591,0.062547,0.008930,-0.005490,0.010253,0.001467,0.092054,0.006239,0.032038,0.004664,0.105875,0.000666,0.002877,0.014728,0.046316,0.001531,0.041645,0.013477,0.032032,0.281629,0.027804,0.028903,0.132263,0.006764,0.025836,1.381504,0.854920,0.464417,0.373387,0.276441,0.205446,0.259263,0.224404,0.193972,0.202897,0.198276,0.198834,0.162534,0.009642,0.002156,0.049469,0.006034,0.018841,0.004292,0.068095,0.000997,0.003247,0.011623,0.030245,0.001676,0.015179,Outdoors
0.054874,0.027366,2.850521,0.168086,0.231205,0.387690,0.009821,0.053831,-25.571136,1.792738,0.411734,0.562937,0.428957,0.445139,0.127483,0.281140,0.074841,0.313884,-0.081878,0.159589,-0.074613,0.004490,0.000810,0.071262,0.002846,0.020755,0.002743,0.129377,0.001308,0.003413,0.007514,0.060574,0.001171,0.044844,0.021138,0.017359,0.262276,0.031857,0.024310,0.224859,0.006912,0.034058,1.167819,0.640450,0.397615,0.328782,0.248829,0.238718,0.261963,0.227971,0.217910,0.198325,0.200890,0.170100,0.150218,0.004215,0.000894,0.038147,0.003008,0.016709,0.003590,0.075836,0.002170,0.004251,0.006863,0.034693,0.001440,0.017359,Outdoors
0.060672,0.005224,3.015127,0.182471,0.243124,0.297200,0.006582,0.067125,-27.635874,1.755286,-0.342442,0.776348,0.357325,-0.001767,0.193891,0.192295,0.034985,-0.087896,-0.030599,0.048300,0.112672,0.008511,0.003198,0.059571,0.009798,0.018405,0.009019,0.088808,0.006109,0.002061,0.006813,0.033234,0.004948,0.033160,0.013242,0.003430,0.217522,0.029277,0.020800,0.152068,0.003189,0.043162,1.417764,0.467612,0.410183,0.452625,0.301146,0.288164,0.329992,0.233843,0.255320,0.284114,0.224206,0.221208,0.180352,0.008063,0.004478,0.033610,0.009868,0.013829,0.010494,0.058969,0.012862,0.002178,0.006621,0.015795,0.007543,0.014497,Outdoors
0.045414,0.012995,3.066239,0.128506,0.195117,0.176615,0.011757,0.051369,-27.937253,1.760237,-0.430825,1.017506,0.007503,0.040793,0.127493,0.150222,0.051466,-0.101010,0.031143,0.001846,0.090600,0.008306,0.002420,0.052486,0.007452,0.045739,0.007321,0.058236,0.002334,0.002988,0.008029,0.022824,0.002921,0.028475,0.013207,0.026908,0.157202,0.021848,0.024751,0.112205,0.015238,0.026674,1.316745,0.577782,0.404541,0.439759,0.285359,0.234736,0.284822,0.211253,0.312888,0.271210,0.260885,0.205222,0.200040,0.010666,0.003297,0.043263,0.010026,0.027611,0.009566,0.046090,0.005910,0.003394,0.007339,0.021328,0.004529,0.011871,Outdoors
0.059259,0.010659,2.994624,0.175183,0.236627,0.333406,0.009159,0.063229,-26.148187,1.584963,-0.464568,0.417223,0.725782,0.133255,0.022951,0.263915,0.100886,0.094740,0.074782,0.100124,-0.072469,0.011474,0.008241,0.061094,0.006791,0.012584,0.004297,0.093142,0.010105,0.004922,0.009998,0.027235,0.004089,0.036027,0.017688,0.010490,0.200890,0.029633,0.024383,0.214683,0.005380,0.036125,1.085176,0.537646,0.455114,0.486328,0.347320,0.359547,0.279462,0.296615,0.277694,0.276996,0.268391,0.241157,0.223152,0.019943,0.015119,0.036523,0.012877,0.011032,0.005909,0.049184,0.007691,0.008854,0.015632,0.017776,0.006405,0.012561,Outdoors
0.045126,0.012143,3.087432,0.119194,0.175350,0.258274,0.012618,0.059445,-26.384475,1.796280,-0.750079,0.607700,0.078369,0.126106,-0.204128,-0.113292,0.121199,0.199781,0.304161,0.128287,-0.035846,0.009533,0.004763,0.038917,0.006639,0.028511,0.005138,0.030742,0.006860,0.016365,0.013478,0.014325,0.003142,0.022622,0.017352,0.020543,0.241537,0.021142,0.023549,0.214553,0.015762,0.036777,1.446636,0.742621,0.491196,0.429643,0.339299,0.355581,0.395422,0.315191,0.298189,0.277332,0.327074,0.288700,0.219681,0.014122,0.007215,0.033825,0.011469,0.025015,0.006232,0.036951,0.012294,0.020315,0.018171,0.014499,0.004232,0.012544,Outdoors
0.055924,0.008617,2.929814,0.147947,0.206859,0.319130,0.009550,0.067928,-25.939253,1.925208,-0.832407,0.092301,0.066943,0.011303,0.097579,-0.112902,0.177370,0.436959,0.208183,-0.022135,0.082693,0.007882,0.005386,0.045430,0.005899,0.010472,0.008015,0.051804,0.007047,0.020097,0.020236,0.019701,0.004710,0.027188,0.024621,0.006383,0.218841,0.032503,0.021454,0.252057,0.006161,0.063291,0.924718,0.775782,0.521889,0.510814,0.330767,0.313064,0.308313,0.274679,0.391601,0.280190,0.276845,0.261285,0.222930,0.010406,0.006602,0.032644,0.005810,0.007549,0.009653,0.038262,0.010879,0.026284,0.024908,0.021146,0.005782,0.013973,Outdoors
0.041980,0.022145,3.019957,0.116401,0.174848,0.247125,0.012732,0.052775,-26.519880,1.996118,-0.762347,0.513748,0.148996,-0.000055,-0.021860,-0.052551,0.287274,0.202201,0.170814,-0.065405,0.002651,0.011727,0.006305,0.044088,0.003517,0.026684,0.005505,0.042839,0.004036,0.016925,0.012073,0.026100,0.011454,0.029069,0.016185,0.033629,0.223871,0.020495,0.024147,0.200487,0.013018,0.037012,1.172330,0.548762,0.485374,0.498124,0.342459,0.300153,0.348087,0.301037,0.330314,0.292344,0.316155,0.260890,0.207305,0.016307,0.009738,0.035628,0.004113,0.023540,0.008227,0.038691,0.007023,0.027318,0.017463,0.026303,0.018091,0.013630,Outdoors
0.060938,0.007890,3.089930,0.166966,0.218252,0.404150,0.008593,0.074300,-26.705442,1.769649,-0.341793,-0.038681,0.167993,-0.118035,-0.143587,0.087305,0.392181,0.247555,0.072611,-0.028990,-0.010851,0.016281,0.009494,0.030535,0.004307,0.009463,0.006150,0.048590,0.003067,0.012218,0.033190,0.026717,0.013582,0.031705,0.022501,0.008070,0.204183,0.033627,0.027227,0.250717,0.005475,0.056486,1.290767,0.668250,0.503368,0.486009,0.345824,0.323572,0.354704,0.332050,0.276659,0.292157,0.298435,0.248766,0.211324,0.021713,0.018173,0.022911,0.004844,0.010595,0.010976,0.039342,0.005843,0.020824,0.011716,0.027135,0.017729,0.014581,Outdoors
0.078474,0.005201,3.111825,0.176161,0.206553,0.741100,0.007699,0.107856,-26.664557,1.399808,-0.007531,-0.252063,0.445173,-0.098353,-0.159559,0.226887,-0.232720,0.200701,-0.114009,0.113404,-0.169663,0.011189,0.006989,0.020003,0.018454,0.026522,0.009420,0.028792,0.003793,0.009633,0.016211,0.017674,0.005254,0.019337,0.029156,0.004657,0.180923,0.035927,0.030715,0.343933,0.004560,0.058620,1.740708,0.758748,0.541056,0.436687,0.454274,0.373890,0.274523,0.320048,0.339778,0.331306,0.225725,0.234347,0.226796,0.012421,0.010398,0.016975,0.012769,0.012653,0.011333,0.025173,0.006584,0.016545,0.022455,0.016044,0.007494,0.008996,Outdoors
0.059819,0.035809,3.120591,0.128792,0.164847,0.523660,0.009874,0.093330,-25.255533,1.708831,-0.537070,0.025963,0.302370,-0.331355,0.043308,0.162287,0.038881,0.000111,-0.030103,-0.098214,-0.071135,0.017368,0.009971,0.020146,0.013674,0.030150,0.007995,0.019310,0.002592,0.006722,0.012493,0.013954,0.007163,0.018988,0.025393,0.044079,0.186654,0.020661,0.032114,0.320050,0.006555,0.056510,2.096278,0.737672,0.566671,0.439732,0.462766,0.416299,0.329626,0.347873,0.407190,0.335515,0.271859,0.281755,0.231514,0.023082,0.015484,0.019478,0.022906,0.026907,0.009465,0.022664,0.003998,0.012222,0.016871,0.015086,0.012140,0.010068,Outdoors
0.308015,0.011799,3.002658,0.401525,0.227045,1.807663,0.012588,0.506106,-27.988613,-1.475555,-0.981221,0.297901,-0.050358,-0.210637,0.432309,-0.098052,-0.105284,0.303050,0.025508,-0.002663,-0.077540,0.005891,0.005227,0.004299,0.002230,0.007925,0.006917,0.009448,0.009993,0.004308,0.004925,0.006294,0.005569,0.009561,0.080078,0.019013,0.345091,0.061731,0.023441,0.561131,0.008363,0.170407,2.338992,1.049791,0.604950,0.463408,0.353959,0.439107,0.438894,0.486127,0.510333,0.525013,0.433705,0.368604,0.247503,0.010555,0.008921,0.007069,0.003443,0.013979,0.011947,0.021156,0.013465,0.004694,0.005867,0.007885,0.007459,0.006852,Scream
0.075196,0.059983,3.002997,0.119970,0.134488,0.489352,0.013743,0.100902,-26.520993,-0.889487,-0.893400,0.028987,-0.398962,0.333983,0.120350,-0.211006,0.023596,-0.351794,0.294303,-0.051585,0.015985,0.007092,0.005089,0.005609,0.006406,0.010774,0.007263,0.008638,0.007450,0.006399,0.006779,0.005820,0.007648,0.012546,0.021447,0.049303,0.403202,0.024230,0.041084,0.309941,0.010006,0.033478,3.324177,0.953871,0.626523,0.537284,0.429637,0.456246,0.451074,0.445432,0.478127,0.392222,0.383434,0.290534,0.224482,0.010122,0.007672,0.008401,0.009638,0.018237,0.011808,0.015075,0.012372,0.010591,0.013050,0.011562,0.014767,0.009441,Scream
0.073218,0.047067,3.177984,0.123210,0.133080,0.644367,0.007647,0.111968,-22.416791,0.537186,-0.414153,0.104836,-0.160470,0.018166,-0.114109,-0.036395,-0.020736,-0.009441,-0.069498,-0.152150,-0.096787,0.018987,0.008589,0.015874,0.009389,0.006788,0.008910,0.009515,0.007079,0.006920,0.009431,0.013124,0.008583,0.012205,0.026069,0.023784,0.166236,0.025699,0.024007,0.353378,0.004097,0.044727,0.908020,0.722560,0.568071,0.495812,0.408164,0.388040,0.343766,0.314442,0.310772,0.321228,0.275780,0.253435,0.206047,0.016411,0.014954,0.017436,0.011212,0.007553,0.011044,0.010721,0.012859,0.008849,0.010681,0.016324,0.009163,0.007856,Scream
0.051770,0.033950,2.899380,0.179582,0.226339,0.504367,0.009431,0.084831,-27.188596,1.116374,-0.565005,-0.140681,0.380586,0.308576,0.276098,0.203612,-0.051235,0.125698,-0.044717,0.092076,0.086835,0.006109,0.007059,0.114678,0.005456,0.008496,0.005894,0.071290,0.010943,0.003945,0.002329,0.005951,0.003992,0.041496,0.013919,0.026727,0.210905,0.048434,0.030445,0.380280,0.003438,0.059840,2.382400,0.736760,0.430245,0.624843,0.289278,0.368694,0.226257,0.231576,0.214940,0.255699,0.188925,0.177120,0.122172,0.008006,0.012058,0.040844,0.008659,0.007324,0.009820,0.022545,0.019468,0.006225,0.001770,0.006658,0.006105,0.011007,Scream
0.098647,0.022318,3.154665,0.159559,0.133827,0.843446,0.008438,0.143245,-28.275473,-2.631426,-0.352853,0.687729,-0.140838,-0.056013,-0.266661,0.621862,-0.600951,0.304928,0.008893,-0.150841,0.075987,0.001759,0.001557,0.002320,0.005388,0.017660,0.013205,0.006798,0.002305,0.000709,0.000693,0.000718,0.000899,0.009032,0.017988,0.015504,0.092159,0.020155,0.020919,0.299938,0.005680,0.036313,1.689834,0.891606,0.693163,0.359915,0.333856,0.296458,0.283726,0.272509,0.257739,0.232249,0.212179,0.163040,0.145746,0.003465,0.001636,0.004054,0.008607,0.019434,0.015199,0.011433,0.003580,0.001001,0.000793,0.001050,0.001223,0.006906,Scream
0.133680,0.345092,3.190395,0.228423,0.188615,1.423620,0.006517,0.251075,-22.913909,-0.074755,-0.780429,-0.200590,0.617039,0.211560,-0.095075,0.083244,0.116689,0.109988,-0.076333,0.096702,-0.042356,0.020924,0.004450,0.005603,0.003861,0.022170,0.003031,0.009082,0.007453,0.002349,0.005807,0.005171,0.005195,0.015603,0.046306,0.225676,0.198676,0.042525,0.014577,0.576686,0.005117,0.096417,1.966215,1.070122,0.734755,0.491527,0.657192,0.387639,0.639204,0.492430,0.547991,0.404171,0.630125,0.447898,0.245720,0.031920,0.013169,0.009543,0.007762,0.031833,0.008047,0.015370,0.021781,0.006021,0.013350,0.008858,0.010314,0.008660,Scream
0.065613,0.038396,3.210344,0.118095,0.143230,0.513079,0.010045,0.095681,-23.656884,1.233182,-0.677722,0.445784,-0.058120,-0.266753,0.249943,0.099430,-0.262817,-0.086981,0.048303,0.042460,-0.077249,0.013467,0.009033,0.023062,0.022155,0.006332,0.019725,0.009603,0.009100,0.008757,0.008327,0.005470,0.002176,0.016918,0.026176,0.021489,0.095378,0.024137,0.025795,0.375668,0.006938,0.050287,0.702391,0.570520,0.377239,0.324108,0.365078,0.317974,0.284036,0.352980,0.328120,0.329275,0.321797,0.262965,0.189274,0.021959,0.008844,0.013524,0.017211,0.006789,0.021650,0.009452,0.019330,0.007222,0.007206,0.004843,0.003892,0.009333,Scream
0.208803,0.190979,3.179434,0.276874,0.155335,0.451166,0.048345,0.226545,-24.694879,-1.349053,-1.732771,1.301738,-0.095728,-0.641408,0.188079,0.597450,-0.610732,0.173622,0.219553,-0.259547,-0.011832,0.001914,0.002473,0.003451,0.005555,0.015736,0.033580,0.003291,0.001318,0.000521,0.000384,0.000770,0.000945,0.014447,0.012951,0.085622,0.207079,0.020014,0.015978,0.362789,0.038808,0.026212,1.811031,0.993968,0.525827,0.388486,0.206048,0.231835,0.274854,0.207902,0.615963,0.466498,0.151458,0.231643,0.128889,0.003957,0.005481,0.006454,0.010814,0.034522,0.043975,0.003466,0.003094,0.000782,0.000582,0.002041,0.001897,0.013455,Scream
0.092026,0.031055,3.087784,0.138235,0.139009,0.591633,0.012712,0.123344,-28.876766,-2.163153,-0.691581,0.832535,-0.203838,0.442088,-0.340509,-0.103375,0.102721,0.144367,0.293121,-0.213271,0.064085,0.007974,0.002986,0.013700,0.004652,0.001563,0.005178,0.003044,0.003058,0.002151,0.001169,0.003680,0.008808,0.007849,0.013331,0.022087,0.113996,0.011048,0.013637,0.174568,0.005418,0.026983,1.053453,0.435713,0.485595,0.309425,0.214215,0.293021,0.240802,0.177927,0.112632,0.141817,0.150341,0.087436,0.109377,0.001078,0.003328,0.017789,0.007192,0.003704,0.002037,0.005142,0.004912,0.004361,0.000329,0.000187,0.000111,0.004390,Scream
0.243424,0.062515,3.086271,0.328960,0.188278,0.629438,0.043479,0.280081,-27.258824,-1.380763,-1.217353,1.241623,-0.351263,-0.351715,0.409262,-0.062299,-0.245499,0.332264,-0.058274,-0.179289,0.261308,0.001280,0.003245,0.000941,0.002602,0.002250,0.006336,0.005030,0.020028,0.017081,0.000898,0.002523,0.004137,0.013377,0.031462,0.070171,0.283497,0.036873,0.020099,0.597317,0.047188,0.083668,2.173756,0.709971,0.560622,0.317266,0.401735,0.346468,0.414703,0.483175,0.401771,0.469027,0.401449,0.222876,0.190816,0.003359,0.007279,0.001964,0.006320,0.004042,0.012615,0.007704,0.044042,0.037302,0.001247,0.008217,0.012672,0.014423,Scream
0.193571,0.031629,2.982095,0.276669,0.212541,1.415825,0.011944,0.292578,-27.229847,0.936676,-0.814073,-0.127395,-0.066349,0.229545,-0.163488,-0.190123,-0.086583,0.006142,-0.051062,-0.131243,-0.021180,0.013216,0.005689,0.013198,0.010359,0.013336,0.012017,0.006277,0.017651,0.009500,0.016567,0.014613,0.011702,0.015323,0.066296,0.043325,0.378434,0.063259,0.024435,0.529840,0.007003,0.140224,3.253363,1.417870,0.617891,0.461441,0.343833,0.397280,0.376463,0.301479,0.366509,0.319816,0.337979,0.290898,0.209676,0.018209,0.007301,0.014805,0.011326,0.014601,0.016270,0.008725,0.022653,0.012245,0.018714,0.020500,0.016800,0.008841,Scream
0.050136,0.614309,3.275952,0.187661,0.191318,0.556254,0.013567,0.095508,-21.884640,-0.750270,-1.497216,0.704545,0.286393,-0.086389,-0.290364,0.708791,0.015862,-0.519431,0.502697,-0.196035,0.117522,0.003709,0.003264,0.009350,0.029162,0.024136,0.001350,0.002584,0.000672,0.000613,0.001628,0.001445,0.001862,0.015553,0.016923,0.221534,0.099717,0.036658,0.025420,0.198326,0.016990,0.032539,1.184405,0.668011,0.569616,0.359216,0.328415,0.397825,0.544401,0.536346,0.654201,0.386618,0.395520,0.255315,0.152364,0.008907,0.006288,0.018541,0.047522,0.039367,0.003750,0.004878,0.001571,0.001331,0.003494,0.003275,0.004366,0.013761,Scream
0.044714,0.069606,3.167465,0.094277,0.129536,0.162031,0.011845,0.059619,-22.764004,0.451742,-2.096549,0.324051,0.206005,-0.399383,-0.355292,0.153845,-0.080789,0.479788,0.187281,0.164611,-0.193938,0.010466,0.005919,0.008712,0.007039,0.004482,0.014570,0.012714,0.006973,0.006624,0.013243,0.009627,0.013389,0.012366,0.008743,0.028617,0.153018,0.016588,0.032923,0.134254,0.006239,0.009101,0.786685,0.520468,0.292080,0.385197,0.420883,0.497480,0.361232,0.397238,0.494965,0.352997,0.296821,0.170608,0.151137,0.011517,0.006246,0.008809,0.011135,0.003670,0.015193,0.014192,0.009741,0.009508,0.018043,0.008646,0.011461,0.005271,Scream
0.218757,0.132543,3.210940,0.281248,0.172742,0.639050,0.025829,0.239096,-25.164920,-0.588695,-1.777879,1.325141,-0.014543,-0.159026,0.239445,0.274802,-0.285490,-0.027032,0.416860,-0.172731,-0.051677,0.001739,0.003517,0.009847,0.015440,0.003209,0.026468,0.005254,0.010320,0.001415,0.000597,0.001195,0.001987,0.015840,0.027196,0.083777,0.085984,0.024009,0.024667,0.468736,0.024858,0.042176,2.022524,0.657560,0.395721,0.355831,0.260174,0.395050,0.476517,0.338303,0.353370,0.346304,0.241858,0.148398,0.171946,0.002667,0.008994,0.017369,0.026280,0.004420,0.036736,0.008709,0.023928,0.002947,0.000912,0.002096,0.005096,0.013230,Scream
0.057890,0.186675,3.255659,0.124811,0.152486,0.159093,0.027727,0.061421,-24.679888,-1.277263,-1.296168,1.234153,-0.407362,-0.504125,0.627653,-0.174885,-0.346117,0.551673,-0.319881,0.022490,0.058754,0.001059,0.001267,0.001091,0.000986,0.001246,0.003284,0.014082,0.029396,0.009334,0.001887,0.001148,0.001168,0.014624,0.003536,0.065847,0.132899,0.031970,0.047999,0.060445,0.018597,0.005060,1.490603,0.764223,0.433958,0.253415,0.203097,0.205085,0.336742,0.283190,0.431623,0.387148,0.305597,0.149015,0.093764,0.003050,0.003188,0.002223,0.002056,0.002800,0.008354,0.029381,0.039106,0.020018,0.005380,0.002561,0.002595,0.014051,Scream
0.203459,0.038983,3.136955,0.341661,0.256214,1.499010,0.010736,0.350628,-28.617750,0.041704,-1.201759,-0.031169,-0.340803,-0.209971,-0.074072,0.172940,0.559024,-0.131311,-0.057474,0.072154,-0.020564,0.021188,0.005240,0.016519,0.013411,0.005691,0.002206,0.007626,0.035330,0.004338,0.006553,0.012692,0.034318,0.024438,0.056554,0.029092,0.230817,0.046771,0.016638,0.511330,0.006176,0.142096,2.238960,0.818564,0.528901,0.497742,0.271459,0.338516,0.309496,0.361313,0.386496,0.525647,0.250167,0.220769,0.222439,0.033319,0.005774,0.021540,0.021608,0.007376,0.003742,0.015956,0.031755,0.008780,0.011844,0.020621,0.049897,0.011890,Scream
